car,task,submit_time,deadline_time,response_time,processing_time,service_response_time,uplink_time,downlink_time,sinr_ul,sinr_dl,cqi_ul,cqi_dl,distance,request_queue_size,harq_error_rate_ul,harq_tx_attempts_ul,rlc_packet_loss_ul,rlc_throughput_ul,task_success
26,4,59.343,59.693000000000005,0.757,0.00028139097,0.002148546318,0.744004309,0.010565753712,12.149187725804,17.001188489715,7.0,9.0,717.05172193772,,0.0,1.0,0.0,5129.6982976572,0.0
26,5,62.742,63.092,0.399,0.00031057746,3.6200351e-05,0.394004309,0.004648913189,12.105996697618,29.321154337238,7.0,13.0,710.42434431335,,0.0,1.0,0.0,5821.3494429125,0.0
26,6,66.626,66.976,0.884,0.0003440697325,0.002496815355,0.87700430905,0.004154805862,9.3224039353224,24.398349375133,6.0,12.0,695.08405940605,,0.0,1.0,0.0,6395.8180098771,0.0
26,7,71.147,71.497,1.521,0.00034114185,0.007381429119,1.5090043091,0.004273119931,18.103346229232,22.904976501883,10.0,11.0,668.84322325968,,0.0,1.0,0.0,6845.462852323,0.0
26,8,75.082,75.43199999999999,0.935,0.0003594468375,0.007966955673,0.92200430915,0.004669288339,3.3108607722411,29.018977457722,3.0,13.0,634.12574484865,,0.0,1.0,0.0,7297.5662390601,0.0
26,9,78.442,78.79199999999999,0.36,0.0003515542875,0.004992945102,0.35000430915,0.00465119146,14.218238470238,30.580759595538,8.0,14.0,607.19500141695,,0.0,1.0,0.0,7760.7354141167,0.0
26,10,81.794,82.14399999999999,0.352,0.00043239012,0.005447598083,0.3420043092,0.004115702597,15.545805833926,24.210631599148,8.0,12.0,592.19853388812,,0.0,1.0,0.0,8186.9192017999,0.0
26,11,85.215,85.565,0.421,0.000435631375,0.008940506043,0.40700430925,0.004619553332,19.332994232065,36.217878855058,10.0,14.0,588.76920247866,,0.0,1.0,0.0,8572.9979695074,0.0
28,0,47.438,47.788000000000004,0.237,0.000239057235,0.00272363832,0.23000430885,0.004032995595,16.551825749391,42.529689274619,9.0,15.0,468.6121348983,,0.0,1.0,0.0,1283.3168181147,1.0
28,1,50.651,51.001000000000005,0.213,0.0002279941875,0.009354976385,0.19900430885,0.004412720578,14.512221808678,28.910393556734,8.0,13.0,468.93818861835,,0.0,1.0,0.0,2404.1313663922,1.0
28,2,53.9,54.25,0.249,0.00024567585,0.004068829261,0.2400043089,0.004681185989,17.501047768544,27.773996576149,9.0,13.0,473.10551162022,,0.0,1.0,0.0,3388.4507617227,1.0
28,3,57.138,57.488,0.238,0.00023889085,0.013397581867,0.2200071273,0.004356399983,10.578697443157,38.307448037518,6.0,15.0,481.22852819553,,0.0,2.0,0.0,4262.5350140056,1.0
28,4,60.768,61.118,0.63,0.00029039466,1.7690108e-05,0.6250031122,0.004688803032,12.36219710777,42.2997768404,7.0,15.0,381.42869096849,,0.0,1.0,0.0,1001.7444826621,0.0
28,5,64.066,64.416,0.298,0.00032831277,0.001259565321,0.2920031122,0.004409009709,24.256177031575,41.701602955788,12.0,15.0,367.5401016577,,0.0,1.0,0.0,1900.3746487668,1.0
28,6,67.391,67.741,0.325,0.0003415245925,0.005613875085,0.31500311225,0.004041488072,16.166780703007,38.600225092965,9.0,15.0,386.6315421057,,0.0,1.0,0.0,2710.0666359953,1.0
28,7,70.555,70.905,0.164,0.000355942665,0.003102156134,0.15600311225,0.004538788951,20.701242012064,47.191735021914,11.0,15.0,414.48093355312,,0.0,1.0,0.0,3451.2594440586,1.0
29,0,48.837,49.187000000000005,0.143,0.000237510275,0.003070594227,0.1350043089,0.004687586598,31.068478835217,34.943418502507,14.0,14.0,398.90191841153,,0.0,1.0,0.0,1246.5747813799,1.0
29,1,52.351,52.701,0.514,0.0002414283,0.001896592866,0.5070043089,0.004857669934,20.419774107636,30.923600271142,11.0,14.0,429.21696912456,,0.0,1.0,0.0,2325.7297875592,0.0
30,0,50.36,50.71,0.166,0.00023679,0.011578923266,0.1500031121,0.004181174634,13.630260636659,38.191762289303,7.0,14.0,429.68541957139,,0.0,1.0,0.0,1209.061655808,1.0
30,1,53.475,53.825,0.115,0.000260751875,0.004231839504,0.1060031121,0.004504296521,25.842019898612,35.664057394814,13.0,14.0,401.23802388654,,0.0,1.0,0.0,2276.9236524146,1.0
30,2,56.694,57.044000000000004,0.219,0.0002798587825,0.00981572162,0.20400311215,0.004901307447,17.135548844262,39.884143780745,9.0,15.0,367.4968665026,,0.0,1.0,0.0,3221.7752606786,1.0
30,3,59.86,60.21,0.166,0.00027938367,0.002104111335,0.1590031122,0.004613392795,25.747480026694,27.397177187965,13.0,13.0,344.45572253913,,0.0,1.0,0.0,4067.8996875679,1.0
30,4,62.975,63.325,0.115,0.00032412579,0.001774313008,0.1080031122,0.004898449002,29.980713041146,27.727756949797,14.0,13.0,348.31908920061,,0.0,1.0,0.0,4833.3280396392,1.0
30,5,66.125,66.475,0.15,0.000313779375,0.000596184326,0.14500311225,0.004086924049,26.627331711362,35.160508996203,13.0,14.0,373.27704604992,,0.0,1.0,0.0,5523.502722323,1.0
30,6,69.355,69.705,0.23,0.0003379878125,0.000112435198,0.22500311225,0.004546464739,22.67316420996,33.082496360031,12.0,14.0,410.51057097752,,0.0,1.0,0.0,6143.9509733237,1.0
31,0,52.145,52.495000000000005,0.45,0.000270648875,0.00060611858,0.4450043089,0.004118923645,14.048028174121,40.028603374228,8.0,14.0,403.21622874949,,0.0,1.0,0.0,1167.4146528577,0.0
31,1,55.344,55.694,0.199,0.000267422675,0.003915370343,0.1900043089,0.004812898082,18.443330809885,34.111868520015,10.0,14.0,379.24999010219,,0.0,1.0,0.0,2200.0180717448,1.0
31,2,58.485,58.835,0.141,0.0002712952275,0.006191133144,0.13000430895,0.004533262679,27.850334921749,32.674828151589,13.0,14.0,356.42234956821,,0.0,1.0,0.0,3122.8751239867,1.0
31,3,61.653,62.003,0.168,0.00028370544,0.003463205511,0.160004309,0.004248780049,24.002501286373,38.218834029972,12.0,14.0,334.80730439797,,0.0,1.0,0.0,3949.6471733312,1.0
31,4,64.804,65.154,0.151,0.00030957075,0.023698204562,0.122004309,0.004987915688,30.905159309609,39.862794661653,14.0,14.0,313.29860417868,,0.0,1.0,0.0,4698.4947896565,1.0
31,5,67.971,68.321,0.167,0.00034494447,0.004978776761,0.15700430905,0.004671969719,18.022700990609,35.523647164284,10.0,14.0,288.67779156264,,0.0,1.0,0.0,5373.8761936993,1.0
31,6,71.122,71.472,0.151,0.000297350755,0.013732974834,0.13200430905,0.004965365361,28.866475449661,46.657424688275,14.0,14.0,264.58650005739,,0.0,1.0,0.0,5992.47570426,1.0
31,7,74.459,74.809,0.337,0.000358704465,0.006588634235,0.3260043091,0.0040483522,21.894558445939,53.14496622998,11.0,15.0,244.56146787788,,0.0,1.0,0.0,6540.8338706211,1.0
31,8,77.618,77.96799999999999,0.159,0.0003994746,0.000188492805,0.15400430915,0.004407723445,23.234453998932,49.527472955961,12.0,15.0,224.63067563885,,0.0,1.0,0.0,7058.3665107649,1.0
31,9,80.756,81.106,0.138,0.00041077665,0.000915267971,0.13200430915,0.004669646229,28.940047361379,44.580030122388,14.0,14.0,191.3898183535,,0.0,1.0,0.0,7537.9566563467,1.0
31,10,83.848,84.198,0.092,0.00040206156,0.001425359407,0.0860043092,0.004168269833,35.538207926974,53.174016432886,14.0,15.0,151.17837980027,,0.0,1.0,0.0,7985.9616898452,1.0
31,11,86.958,87.30799999999999,0.11,0.00043197442,0.009457450488,0.09600430925,0.004106265842,38.854344917592,54.71109465312,14.0,15.0,127.77689970357,,0.0,1.0,0.0,8401.1317629739,1.0
31,12,90.058,90.408,0.1,0.000392598935,0.009935133049,0.08500430925,0.004667958766,48.63080634414,58.327474125609,15.0,15.0,102.58113152571,,0.0,1.0,0.0,8787.9901824684,1.0
31,13,93.148,93.49799999999999,0.09,0.00042317335,0.001212318413,0.08400430925,0.004360198987,56.170452313357,65.744245156099,15.0,15.0,69.36615080326,,0.0,1.0,0.0,9149.1056666166,1.0
31,14,96.242,96.592,0.094,0.00047514825,0.005319292494,0.0840043093,0.004201249956,46.171989379122,83.73841074455,15.0,15.0,60.200103706829,,0.0,1.0,0.0,9487.852273672,1.0
31,15,99.334,99.684,0.092,0.00047539786,0.003259807066,0.08400430935,0.004260485724,51.723794149553,66.054806165695,15.0,15.0,68.847563308312,,0.0,1.0,0.0,9805.126552967,1.0
31,16,102.433,102.783,0.099,0.0004572611725,0.010046277715,0.08400430935,0.004492151762,43.688629519982,60.818742884324,15.0,15.0,97.199425461811,,0.0,1.0,0.0,10103.429084731,1.0
31,17,105.536,105.886,0.103,0.000522471,0.013015642509,0.0850043094,0.004457577091,47.825664310044,61.400355695815,15.0,15.0,139.68739624307,,0.0,1.0,0.0,10383.460641786,1.0
31,18,108.653,109.003,0.117,0.00051088465,0.003495426775,0.1080043094,0.004989379175,35.896526244417,45.651382982927,14.0,14.0,186.03224991097,,0.0,1.0,0.0,10644.959684842,1.0
31,19,111.81,112.16,0.157,0.0005610776325,0.000547304511,0.15100430945,0.004887308406,18.240262311718,33.200593198561,12.0,14.0,235.74580684698,,0.0,1.0,0.0,10888.519194304,1.0
31,20,114.951,115.30099999999999,0.141,0.000534809055,0.003455843244,0.1330043095,0.004005038201,32.848965040871,30.658000127327,14.0,13.0,269.86969007637,,0.0,1.0,0.0,11120.720705045,1.0
31,21,118.061,118.411,0.11,0.00052299291,0.008091414056,0.0970071279,0.004378465134,34.466516135049,40.057834720611,14.0,14.0,293.92009674745,,0.0,1.0,0.0,11343.843182434,1.0
31,22,121.224,121.574,0.163,0.0005893427425,0.003541813881,0.15400430955,0.004864533826,22.490710666439,43.490979621627,11.0,14.0,325.18309168193,,0.0,1.0,0.0,11549.618446562,1.0
31,23,124.329,124.67899999999999,0.105,0.00051937887,0.002403905923,0.09800539355,0.004071321657,40.589866208845,39.105152206519,15.0,14.0,357.49962899525,,0.0,1.0,0.0,11750.583163077,1.0
32,0,54.27,54.620000000000005,0.135,0.00027787375,0.005178483985,0.12500430895,0.004539333315,24.499272978194,41.432320712037,12.0,14.0,412.51437864531,,0.0,1.0,0.0,1121.8024327313,1.0
32,1,57.444,57.794000000000004,0.174,0.0002661539925,0.004355937841,0.16500430895,0.004373599217,21.670214564236,37.189727994397,11.0,13.0,400.00697444689,,0.0,1.0,0.0,2119.5786541308,1.0
32,2,60.625,60.975,0.181,0.0002833788,0.003410260462,0.1730083618,0.004297998938,20.502926239889,20.299377968366,11.0,10.0,388.36674523173,,0.0,3.0,0.0,3012.4717488493,1.0
32,3,63.883,64.233,0.258,0.0003532831575,6.3796455e-05,0.25300430905,0.004578611337,17.898739140524,33.550207171326,10.0,13.0,377.87926348107,,0.0,1.0,0.0,3811.5783211747,1.0
32,4,67.095,67.445,0.212,0.0003183405225,0.005633560982,0.20200430905,0.004043789445,28.875484450129,32.844612642955,13.0,13.0,407.81987771341,,0.0,1.0,0.0,4536.707162555,1.0
32,5,70.339,70.689,0.244,0.00032954761,0.007865256041,0.2310043091,0.004800887249,23.378356930478,31.134426093031,12.0,13.0,445.60652489378,,0.0,3.0,0.0,5193.1575804112,1.0
32,6,73.497,73.847,0.158,0.0003171609,7.5299321e-05,0.1530043091,0.004603230679,23.07922580789,35.121848172348,12.0,13.0,469.69849014788,,0.0,1.0,0.0,5797.6786589016,1.0
32,7,76.676,77.026,0.179,0.0003629735625,0.000665823539,0.17300430915,0.004966893748,21.83398379963,26.922467184007,11.0,12.0,480.70048340102,,0.0,1.0,0.0,6351.2716838398,1.0
34,0,57.673,58.023,0.179,0.000283926885,0.002763681686,0.17100311215,0.004949279279,22.909393654121,47.387569050211,12.0,15.0,130.93642651099,,0.0,1.0,0.0,1055.5622994884,1.0
34,1,60.764,61.114000000000004,0.091,0.0002779734,0.001440673929,0.0850031122,0.004278240471,45.200285298122,65.77343260105,15.0,15.0,111.4860512838,,0.0,1.0,0.0,2003.6538398236,1.0
34,2,63.857,64.207,0.093,0.00027238422,0.002526075787,0.0860031122,0.004198427793,34.638760185835,59.761991172455,14.0,15.0,105.29957971531,,0.0,1.0,0.0,2859.9373531715,1.0
34,3,66.988,67.338,0.131,0.0003568357,0.000279308831,0.12600311225,0.004360743219,25.599779974703,61.353710153589,13.0,15.0,127.15484708103,,0.0,1.0,0.0,3634.8924353941,1.0
34,4,70.126,70.476,0.138,0.0003204953375,0.00113676426,0.13200311225,0.004539628152,21.856949189113,45.883256377276,11.0,15.0,154.32177970629,,0.0,1.0,0.0,4340.3451226469,1.0
34,5,73.232,73.582,0.106,0.000332153675,0.003299491974,0.0980031123,0.004365242051,35.767699647877,34.625955370377,14.0,14.0,180.64991662097,,0.0,1.0,0.0,4987.6270075385,1.0
34,6,76.344,76.69399999999999,0.112,0.000326673725,0.001803262115,0.1050053931,0.00486467106,30.938947436609,44.057393874243,14.0,15.0,206.87974161622,,0.0,2.0,0.0,5581.6052504028,1.0
34,7,79.516,79.866,0.172,0.0003746107875,0.000304976913,0.16700539315,0.004315019149,20.013813224779,54.283677706211,10.0,15.0,232.47072809124,,0.0,2.0,0.0,6124.3349976733,1.0
34,8,82.682,83.032,0.166,0.0003966507,0.003489159016,0.15200311235,0.010111077934,24.021339062953,38.425901337234,12.0,15.0,257.56310920703,,0.0,1.0,0.0,6626.7600522572,1.0
34,9,85.877,86.22699999999999,0.195,0.00039983768,8.1197612e-05,0.1900031124,0.004515852308,19.514742710699,32.25191197193,10.0,14.0,282.8166360703,,0.0,1.0,0.0,7088.3407862866,1.0
34,10,89.198,89.54799999999999,0.321,0.0004295392125,0.003208662711,0.31300311245,0.004358685626,14.489559622231,44.697513078063,8.0,15.0,308.65687754076,,0.0,1.0,0.0,7507.1084202265,1.0
34,11,92.759,93.109,0.561,0.0003976195875,0.00071412422,0.55500311245,0.004885143742,18.343452302292,50.508384165035,10.0,15.0,336.69705944423,,0.0,1.0,0.0,7874.9797850204,0.0
34,12,96.163,96.51299999999999,0.404,0.00047695356,0.005214178885,0.3940031125,0.004305755055,8.9875978409273,40.678985237197,5.0,15.0,361.88291403863,,0.0,1.0,0.0,8229.5612201387,0.0
34,13,99.491,99.841,0.328,0.00043501526,0.009895248006,0.31300311255,0.004666624184,16.258863003616,34.088282305446,9.0,14.0,378.17078515912,,0.0,1.0,0.0,8566.548715268,1.0
34,14,102.834,103.184,0.343,0.000432949485,0.002015480256,0.33600430935,0.004547260909,20.864871532243,34.241937783516,11.0,14.0,415.49594693374,,0.0,1.0,0.0,591.955420269,1.0
34,15,106.069,106.419,0.235,0.00045580595,0.002561463743,0.2270043094,0.004978420907,19.987434282316,22.662412398768,11.0,12.0,374.2674570368,,0.0,1.0,0.0,1147.8111652728,1.0
34,16,109.197,109.547,0.128,0.0005030804,0.001111788331,0.1220043094,0.004380821869,26.313102222858,41.596525450231,13.0,15.0,332.39915761437,,0.0,1.0,0.0,1672.3631068495,1.0
34,17,112.335,112.68499999999999,0.138,0.0004803532125,0.003662472016,0.12900430945,0.004852865322,32.1926563324,40.140408641844,14.0,15.0,286.97363900879,,0.0,1.0,0.0,2167.583640475,1.0
34,18,115.455,115.80499999999999,0.12,0.000590513055,0.006209537584,0.1090043095,0.004195639861,29.42434118861,53.983190764108,14.0,15.0,243.32232012778,,0.0,1.0,0.0,2636.29985101,1.0
34,19,118.561,118.911,0.106,0.000531660855,0.001896337903,0.0990043095,0.004567691742,30.086584047812,50.239988284797,14.0,15.0,200.4679838775,,0.0,1.0,0.0,3080.5708790931,1.0
34,20,121.656,122.006,0.095,0.0005547004875,0.00555172266,0.08400430955,0.004889267302,45.93629490865,46.325790282938,15.0,15.0,158.59636729862,,0.0,1.0,0.0,3502.6758189815,1.0
34,21,124.759,125.109,0.103,0.00058549007,0.001105089957,0.09700430955,0.004305110423,33.661254182768,64.660204174831,14.0,15.0,118.93681614047,,0.0,1.0,0.0,3903.3289780606,1.0
34,22,127.853,128.203,0.094,0.0005951963575,0.004622966425,0.08400430955,0.004777527667,49.095815243811,68.851665538821,15.0,15.0,83.587508308546,,0.0,1.0,0.0,4285.107514686,1.0
34,23,130.946,131.296,0.093,0.00063357516,0.004353562536,0.0840043096,0.004008552704,58.324078633279,70.17285351152,15.0,15.0,61.242725561781,,0.0,1.0,0.0,4648.7241956055,1.0
34,24,134.035,134.385,0.089,0.000624428125,0.00018732677,0.08400430965,0.004183935455,56.210169401097,62.311723742106,15.0,15.0,62.215599055703,,0.0,1.0,0.0,4995.5905394315,1.0
34,25,137.129,137.47899999999998,0.094,0.00066601325,0.004898577621,0.08400430965,0.004431099479,49.722710543701,67.072682930067,15.0,15.0,76.975192684186,,0.0,1.0,0.0,5326.9641698087,1.0
34,26,140.221,140.571,0.092,0.0006287508225,0.000708240785,0.08600430975,0.004658698643,53.887669463446,49.251590147425,15.0,15.0,108.72338562848,,0.0,1.0,0.0,5643.4546945762,1.0
34,27,143.352,143.702,0.131,0.0006607933425,0.002523774409,0.12300430975,0.004811122498,29.628802355825,56.584109327625,14.0,15.0,146.62176532357,,0.0,1.0,0.0,5944.9017747516,1.0
34,28,146.446,146.796,0.094,0.00067252276,0.00114645343,0.0880043098,0.00417671401,35.463548065487,42.907147134799,14.0,15.0,186.86096762038,,0.0,1.0,0.0,6234.8743512701,1.0
34,29,149.564,149.914,0.118,0.0007492604,0.000987240533,0.1120043098,0.004259189267,29.879465045745,40.410014293161,14.0,15.0,227.99736213573,,0.0,1.0,0.0,6511.8816780112,1.0
34,30,152.927,153.277,0.363,0.0006715616275,9.6533626e-05,0.35800430985,0.004227594896,23.639766431855,39.859157576917,12.0,15.0,264.81600499327,,0.0,1.0,0.0,6766.6718980918,0.0
34,31,156.128,156.47799999999998,0.201,0.000733443,0.000422061032,0.1950043099,0.004840186068,22.138617223658,37.759393505199,12.0,14.0,289.62007238395,,0.0,1.0,0.0,7017.8578291336,1.0
39,0,65.527,65.877,0.332,0.000295972885,0.000296826027,0.32700311225,0.004404088838,12.487855644829,38.068783768416,7.0,15.0,493.87222742319,,0.0,2.0,0.0,928.98568419767,1.0
41,0,68.437,68.78699999999999,0.236,0.00034264272,0.002926409505,0.2280043091,0.004726638675,27.676164933156,27.313781109937,13.0,13.0,458.12127882653,,0.0,1.0,0.0,889.52052492364,1.0
41,1,71.605,71.955,0.168,0.000342041175,0.000530354183,0.1630043091,0.004123295542,17.23976581217,30.547972935858,11.0,15.0,467.61723616835,,0.0,1.0,0.0,1700.251396648,1.0
41,2,74.924,75.274,0.319,0.000382152,0.00222685517,0.31200430915,0.00438668368,21.024974379957,32.571397132177,11.0,14.0,482.81706773442,,0.0,1.0,0.0,2437.4574529146,1.0
41,3,78.164,78.514,0.24,0.000396928875,0.001023238153,0.23400430915,0.004575523822,18.769905846238,23.908853865796,10.0,13.0,499.55970203809,,0.0,1.0,0.0,3115.1769492566,1.0
46,0,75.786,76.136,0.092,0.0003709227375,0.002239348697,0.08500311235,0.004386616216,31.327146930266,43.499228561332,14.0,15.0,196.80846043967,,0.0,1.0,0.0,803.24364269785,1.0
46,1,78.896,79.246,0.11,0.0003978517125,0.000153254421,0.10500311235,0.004445781516,27.900974970568,60.299756701489,13.0,15.0,231.23163652429,,0.0,1.0,0.0,1543.1164518133,1.0
46,2,81.986,82.336,0.09,0.00039295592,0.000711322267,0.0840031124,0.004892609413,39.284791274913,31.150893570868,15.0,14.0,266.75062292615,,0.0,1.0,0.0,2227.457916565,1.0
46,3,85.103,85.45299999999999,0.117,0.0004262947625,0.007070114494,0.10500311245,0.004500478293,30.100442037738,44.549652233187,14.0,15.0,303.99914565545,,0.0,1.0,0.0,2861.3601908545,1.0
46,4,88.367,88.717,0.264,0.000452744595,0.017908434886,0.24100311245,0.004635708069,22.593432198098,37.095912209303,11.0,15.0,341.31620827497,,0.0,1.0,0.0,3444.999094449,1.0
46,5,91.565,91.91499999999999,0.198,0.0004657543975,0.001854870912,0.19100311245,0.00467626224,21.025375928225,48.49738200099,11.0,15.0,378.67144261276,,0.0,1.0,0.0,3988.8813648179,1.0
46,6,94.892,95.24199999999999,0.327,0.000423815715,0.002981181347,0.3190031125,0.004591890438,12.129630282839,38.274812899215,7.0,15.0,416.9542372984,,0.0,1.0,0.0,4490.5674297036,1.0
46,7,98.237,98.58699999999999,0.345,0.00047091006,0.00223235328,0.33800311255,0.00429362411,12.469157346715,31.770156243726,7.0,14.0,456.11893643513,,0.0,1.0,0.0,4957.2635651023,1.0
46,8,102.064,102.41399999999999,0.827,0.00049486184,0.010430774923,0.81200430935,0.004070053887,26.47566011518,37.072423728664,13.0,15.0,361.23273146005,,0.0,1.0,0.0,596.46836323727,0.0
46,9,105.551,105.901,0.487,0.0004736164,0.007026721136,0.4750043094,0.004495353064,7.4274737280684,37.694984114622,5.0,15.0,380.67488723034,,0.0,1.0,0.0,1153.4882839519,0.0
46,10,110.057,110.407,1.506,0.0005479671225,0.008448504848,0.38000311265,1.117000415379,7.7532853835865,31.263038808035,10.0,14.0,412.10822816052,,0.0,1.0,0.0,558.78491889361,0.0
49,0,80.337,80.687,0.143,0.00040649444,0.001796437872,0.1360031124,0.004793955288,22.292647687457,42.550827661095,12.0,15.0,343.2437621902,,0.0,1.0,0.0,757.73683555334,1.0
49,1,83.47,83.82,0.133,0.00039806388,0.007510990102,0.1210066276,0.004084318418,26.394659616296,42.795376088476,13.0,15.0,324.39514571447,,0.0,2.0,0.0,1458.6738239594,1.0
49,2,86.6,86.94999999999999,0.13,0.0004072468575,0.002671009035,0.12200311245,0.004918631657,29.611145685588,48.384988543087,14.0,15.0,319.66508818115,,0.0,1.0,0.0,2108.8206762749,1.0
49,3,89.74,90.08999999999999,0.14,0.000385170615,0.005477410773,0.13000311245,0.004134306162,25.986258439159,44.229494827722,13.0,15.0,314.6392554572,,0.0,1.0,0.0,2713.4291764181,1.0
49,4,92.855,93.205,0.115,0.000446692185,0.000281608442,0.1100031125,0.004268586873,30.752969148349,47.344946827398,14.0,15.0,288.44109271173,,0.0,1.0,0.0,3277.8136779752,1.0
49,5,95.957,96.30699999999999,0.102,0.00049153761,0.000279143573,0.0970031125,0.004226206317,26.841581759174,39.5645233884,13.0,15.0,250.22253523136,,0.0,1.0,0.0,3806.2156078039,1.0
49,6,99.07,99.41999999999999,0.113,0.000453058515,0.010377950625,0.09800539335,0.00416359751,35.887490025243,51.801681962078,15.0,15.0,212.54291489496,,0.0,1.0,0.0,4301.4789763263,1.0
49,7,102.168,102.518,0.098,0.00051696834,0.006614298304,0.08600311255,0.004865620806,37.318483520381,57.490277489156,15.0,15.0,175.36073266596,,0.0,1.0,0.0,4766.7488938486,1.0
49,8,105.259,105.609,0.091,0.00046179665,0.002467573385,0.0840031126,0.004067517365,39.818171863173,48.347576019561,15.0,15.0,139.44112870735,,0.0,1.0,0.0,5204.8512142287,1.0
49,9,108.359,108.70899999999999,0.1,0.0005150100375,0.011267418147,0.08400311265,0.004214459166,45.458573805938,64.075546046977,15.0,15.0,105.75518225161,,0.0,1.0,0.0,5618.1756089457,1.0
49,10,111.449,111.79899999999999,0.09,0.0004823700525,0.001352110656,0.08400311265,0.004162406641,47.748948804571,62.849658382179,15.0,15.0,76.84397057739,,0.0,1.0,0.0,6008.0848505514,1.0
49,11,114.547,114.89699999999999,0.098,0.0005897232,0.008941743913,0.0840031127,0.004465420187,54.11090122139,62.009758392438,15.0,15.0,60.362745822899,,0.0,1.0,0.0,6377.4458016467,1.0
49,12,117.64,117.99,0.093,0.000562521025,0.00344682091,0.0840031127,0.004987545365,44.462178562478,60.043619301681,15.0,15.0,62.58883449549,,0.0,1.0,0.0,6726.9427276823,1.0
49,13,120.731,121.08099999999999,0.091,0.0005343884975,0.001715138556,0.08400311275,0.004747360196,60.207721953297,72.024417071706,15.0,15.0,32.547582103256,,0.0,1.0,0.0,7058.7952685464,1.0
49,14,123.825,124.175,0.094,0.0006102686025,0.004450420022,0.08400311275,0.004936198625,56.105425631091,73.000212928479,15.0,15.0,13.838073851852,,0.0,1.0,0.0,7374.1872955619,1.0
49,15,126.915,127.265,0.09,0.00054485298,0.000741075368,0.0840031128,0.004710958852,53.272275825937,59.446138227466,15.0,15.0,48.231987075294,,0.0,1.0,0.0,7674.0341504543,1.0
49,16,130.004,130.35399999999998,0.089,0.00056327478,0.000136109258,0.0840031128,0.004297503162,43.979806212051,71.513557762975,15.0,15.0,51.779342208677,,0.0,1.0,0.0,7959.8535373349,1.0
49,17,133.101,133.451,0.097,0.00058312775,0.007867324045,0.08400311285,0.004546435355,57.800538086531,82.582118283701,15.0,15.0,18.940107400399,,0.0,1.0,0.0,8232.4627314258,1.0
49,18,136.197,136.547,0.096,0.00069754009,0.006686593055,0.0840031129,0.004612753955,68.188474954964,79.372751232284,15.0,15.0,30.168332169113,,0.0,1.0,0.0,8492.2054558138,1.0
50,0,82.895,83.24499999999999,0.101,0.00043124104,0.014035091733,0.0820031124,0.004530554827,35.123187347088,45.993808538353,14.0,15.0,186.8336611051,,0.0,1.0,0.0,734.45870939717,1.0
50,1,85.985,86.335,0.09,0.00040939348,0.000296572019,0.0850031124,0.004290922101,44.071307888452,47.402674479816,15.0,15.0,163.15439967492,,0.0,1.0,0.0,1415.8874156781,1.0
50,2,89.079,89.42899999999999,0.094,0.000462114315,0.00284971833,0.08600539325,0.004682774105,32.976001492563,44.6970595062,14.0,15.0,139.5062608565,,0.0,1.0,0.0,2050.128549135,1.0
50,3,92.169,92.51899999999999,0.09,0.0004025905575,0.000949964931,0.08400311245,0.004644332061,37.096118562664,45.80269936198,15.0,15.0,116.15945492761,,0.0,1.0,0.0,2641.7976845372,1.0
50,4,95.274,95.624,0.105,0.000405760815,0.010357034886,0.0900031125,0.004234091799,33.994278018053,57.63665347549,14.0,15.0,125.92326553502,,0.0,1.0,0.0,3194.9212147934,1.0
50,5,98.421,98.771,0.147,0.000440426935,0.01191119416,0.13000311255,0.004645266355,23.292467354739,41.54192098085,12.0,14.0,150.34129461364,,0.0,1.0,0.0,3711.3735214016,1.0
51,0,83.399,83.749,0.203,0.000458532755,0.000205256548,0.19800430925,0.004331901447,16.887367462631,22.966322548319,9.0,12.0,739.58513019381,,0.0,1.0,0.0,729.89663524954,1.0
51,1,87.027,87.377,0.628,0.000393313955,0.005751589829,0.61700430925,0.004850786966,19.311327620672,18.891794914062,10.0,10.0,721.92936253285,,0.0,1.0,0.0,1399.0300634366,0.0
51,2,90.553,90.90299999999999,0.526,0.000441052845,0.000567493352,0.52000430925,0.004987144553,2.7150678484722,15.27852851024,4.0,9.0,724.78981923314,,0.0,1.0,0.0,2016.7095541542,0.0
51,3,93.963,94.31299999999999,0.41,0.00044187075,0.004080626918,0.4010043093,0.004473193032,3.7071558309204,12.924622486946,4.0,8.0,720.73780794518,,0.0,1.0,0.0,2591.4383634545,0.0
51,4,97.739,98.089,0.776,0.000432903885,0.004646961531,0.76600430935,0.004915825234,6.6587617857684,29.429250918307,5.0,13.0,717.12250153628,,0.0,1.0,0.0,3114.1728657819,0.0
51,5,101.649,101.999,0.91,0.00047144245,0.003708510259,0.9010043094,0.004815737891,23.479385937267,17.037279594203,12.0,9.0,705.47596952473,,0.0,1.0,0.0,3593.2113341204,0.0
51,6,105.142,105.49199999999999,0.493,0.0004936262,8.7047883e-05,0.4880043094,0.004415016517,10.602738017497,20.855179836782,6.0,11.0,693.37182011674,,0.0,1.0,0.0,4052.6455957465,0.0
51,7,108.613,108.963,0.471,0.0005225705625,0.001751454015,0.46400430945,0.004721665972,16.25257975771,21.236260425855,6.0,11.0,671.58531453618,,0.0,1.0,0.0,4483.6565198976,0.0
51,8,112.08,112.42999999999999,0.467,0.00060231556,0.011986404518,0.4500043095,0.004406970422,15.768669930035,16.947724960914,9.0,9.0,642.22006694285,,0.0,1.0,0.0,4888.509142179,0.0
